train_loss,train_acc,val_loss,val_acc
0.20640583835588397,0.9310034602076125,0.13436616643085383,0.9552156862745098
0.11530370529216406,0.9622560553633218,0.13506387903762881,0.9568627450980393
0.08491231771260235,0.9732179930795848,0.14291302003947973,0.9573333333333334
